Transaction_ID,Store_ID,Store_Type,City,Region,Date,Year,Month,Department,Product,Customer_ID,Customer_Type,Gender,Age,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Product_Rating,Stock_Quantity,Payment_Method,Order_Status,Sales_Channel,Holiday_Flag
TXN112227,Store_4,Convenience Store,Coimbatore,South,28-06-2025,2025,6,Home,Cleaning Kit,CUST14584,New,Female,38,4,496.71,5,1887.48,1374.25,513.23,4.2,454,UPI,Returned,Physical Store,0
TXN112228,Store_19,Convenience Store,Trichy,South,17-12-2025,2025,12,Sports,Badminton Racket,CUST21321,Returning,Male,25,2,1543.72,10,2778.69,1990.22,788.47,3,492,Debit Card,Completed,Physical Store,0
TXN112229,Store_3,Supermarket,Salem,South,30-01-2025,2025,1,Beauty,Soap,CUST17797,Returning,Male,65,3,93.12,5,265.39,227.13,38.26,4,377,UPI,Completed,Physical Store,0
TXN112230,Store_15,Convenience Store,Trichy,South,10-01-2025,2025,1,Beauty,Soap,CUST13762,New,Female,57,5,88.72,5,421.43,318.6,102.83,4.7,348,Cash,Returned,Physical Store,0
TXN112231,Store_9,Convenience Store,Madurai,South,15-05-2024,2024,5,Beauty,Soap,CUST19405,New,Male,49,1,98.77,0,98.77,71.62,27.15,4.7,171,Debit Card,Completed,Physical Store,0
TXN112232,Store_19,Supermarket,Trichy,South,02-08-2024,2024,8,Home,Chair,CUST16014,Returning,Female,41,3,2916.58,10,7874.77,5595.76,2279.01,4.7,200,Debit Card,Cancelled,Physical Store,0
TXN112233,Store_13,Department Store,Trichy,South,30-07-2025,2025,7,Grocery,Snacks,CUST19295,Returning,Female,37,1,194.4,0,194.4,146.07,48.33,4,390,Cash,Completed,Physical Store,0
TXN112234,Store_15,Convenience Store,Delhi,North,02-12-2025,2025,12,Sports,Badminton Racket,CUST15975,Returning,Female,42,5,1751.08,10,7879.86,5666.31,2213.55,3.8,188,Debit Card,Completed,Physical Store,0
TXN112235,Store_3,Department Store,Coimbatore,South,05-05-2024,2024,5,Grocery,Cooking Oil,CUST19674,Returning,Male,25,1,181.32,5,172.26,114.07,58.19,2.9,497,Debit Card,Completed,Physical Store,0
TXN112236,Store_1,Department Store,Salem,South,02-12-2024,2024,12,Clothing,T-Shirt,CUST17390,Returning,Female,22,2,831.43,5,1579.71,1331.89,247.82,3.4,113,Debit Card,Completed,Physical Store,0
TXN112237,Store_16,Department Store,Hyderabad,South,11-09-2025,2025,9,Grocery,Biscuits,CUST12628,Returning,Male,63,3,122.75,10,331.43,267.89,63.54,4.3,65,UPI,Completed,Physical Store,0
TXN112238,Store_11,Convenience Store,Coimbatore,South,15-11-2024,2024,11,Clothing,Jeans,CUST20773,Returning,Female,33,4,1956.77,10,7044.36,5802.86,1241.5,3.3,228,Debit Card,Returned,Physical Store,0
TXN112239,Store_8,Department Store,Mumbai,West,24-01-2024,2024,1,Sports,Badminton Racket,CUST10252,Returning,Male,44,1,1597.17,0,1597.17,1087.75,509.42,4.9,222,UPI,Completed,Physical Store,0
TXN112240,Store_14,Supermarket,Pune,West,13-03-2024,2024,3,Electronics,Smartwatch,CUST14830,New,Male,57,2,4701.13,5,8932.15,7128.03,1804.12,3.7,490,UPI,Completed,Physical Store,1
TXN112241,Store_8,Department Store,Trichy,South,26-12-2024,2024,12,Home,Bedsheet,CUST24636,Returning,Male,32,1,1283.09,15,1090.63,1044.27,46.36,4,460,UPI,Completed,Physical Store,0
TXN112242,Store_14,Department Store,Madurai,South,27-02-2025,2025,2,Grocery,Rice,CUST12160,Returning,Female,49,2,840.15,0,1680.3,1332.42,347.88,4.5,147,Debit Card,Completed,Physical Store,0
TXN112243,Store_8,Convenience Store,Chennai,South,06-08-2024,2024,8,Clothing,Jacket,CUST12466,Returning,Male,54,4,2432.91,10,8758.46,7955.32,803.14,3.8,388,Cash,Completed,Physical Store,1
TXN112244,Store_12,Department Store,Mumbai,West,02-08-2024,2024,8,Home,Chair,CUST11712,Returning,Male,47,5,3295.1,5,15651.7,13119.62,2532.08,4.3,341,UPI,Completed,Physical Store,0
TXN112245,Store_15,Department Store,Pune,West,02-01-2024,2024,1,Sports,Cricket Bat,CUST14196,Returning,Female,42,1,2178.19,15,1851.47,1592.9,258.57,3.6,65,UPI,Returned,Physical Store,0
TXN112246,Store_6,Supermarket,Pune,West,26-06-2024,2024,6,Beauty,Moisturizer,CUST24963,Returning,Female,56,1,638.91,10,575.02,425.95,149.07,3.8,28,Credit Card,Completed,Physical Store,0
TXN112247,Store_20,Convenience Store,Salem,South,28-06-2024,2024,6,Electronics,Smartwatch,CUST19048,Returning,Female,29,2,4573.02,15,7774.14,6171.03,1603.11,2.9,394,UPI,Completed,Physical Store,0
TXN112248,Store_16,Supermarket,Pune,West,23-06-2025,2025,6,Clothing,T-Shirt,CUST20919,New,Male,18,5,763.32,5,3625.77,2704.75,921.02,4.3,181,UPI,Completed,Physical Store,0
TXN112249,Store_13,Convenience Store,Delhi,North,06-05-2024,2024,5,Home,Cleaning Kit,CUST19617,Returning,Male,51,4,531.57,0,2126.29,1465.3,660.99,4.2,348,Cash,Returned,Physical Store,0
TXN112250,Store_16,Convenience Store,Madurai,South,23-11-2025,2025,11,Electronics,Headphones,CUST11333,Returning,Male,59,3,2396.26,0,7188.78,5878.65,1310.13,3.3,388,Debit Card,Completed,Physical Store,0
TXN112251,Store_6,Convenience Store,Delhi,North,13-12-2025,2025,12,Sports,Football,CUST18886,New,Female,43,2,1209.51,10,2177.12,1887.83,289.29,4.1,182,Debit Card,Returned,Physical Store,0
TXN112252,Store_17,Convenience Store,Salem,South,27-03-2025,2025,3,Clothing,Shoes,CUST17056,Returning,Female,42,1,3095.02,0,3095.02,2307.47,787.55,3.6,136,Cash,Completed,Physical Store,0
TXN112253,Store_2,Supermarket,Bengaluru,South,11-12-2025,2025,12,Beauty,Perfume,CUST10186,Returning,Male,64,4,1970.7,5,7488.65,4954.3,2534.35,3.6,405,Credit Card,Completed,Physical Store,0
TXN112254,Store_15,Department Store,Trichy,South,24-10-2025,2025,10,Sports,Football,CUST20508,New,Male,59,1,1168.27,0,1168.27,796.39,371.88,4.3,355,Credit Card,Completed,Physical Store,0
TXN112255,Store_15,Department Store,Mumbai,West,09-05-2025,2025,5,Beauty,Perfume,CUST17812,New,Female,46,1,1970.09,0,1970.09,1477.38,492.71,4.1,393,UPI,Completed,Physical Store,0
TXN112256,Store_3,Department Store,Mumbai,West,26-12-2024,2024,12,Grocery,Biscuits,CUST11329,New,Male,58,1,115.42,10,103.88,87.88,16,5,165,Credit Card,Completed,Physical Store,0
TXN112257,Store_17,Convenience Store,Chennai,South,19-12-2025,2025,12,Clothing,Shirt,CUST15183,New,Female,48,2,1304.11,5,2477.82,1620.46,857.36,4.4,124,Cash,Completed,Physical Store,1
TXN112258,Store_17,Supermarket,Bengaluru,South,20-07-2025,2025,7,Clothing,T-Shirt,CUST17851,New,Male,57,1,842.14,0,842.14,630.73,211.41,3.2,444,UPI,Completed,Physical Store,0
TXN112259,Store_8,Supermarket,Trichy,South,23-02-2024,2024,2,Beauty,Moisturizer,CUST19462,New,Male,52,3,744.87,0,2234.6,1623.59,611.01,3.7,409,UPI,Completed,Physical Store,0
TXN112260,Store_8,Convenience Store,Bengaluru,South,22-01-2024,2024,1,Home,Storage Box,CUST13694,Returning,Male,55,1,645.87,10,581.28,446.03,135.25,3.6,124,Cash,Completed,Physical Store,0
TXN112261,Store_17,Supermarket,Coimbatore,South,07-03-2024,2024,3,Electronics,Speaker,CUST14287,New,Male,63,2,2367.17,0,4734.35,3555.76,1178.59,3,482,UPI,Completed,Physical Store,0
TXN112262,Store_3,Convenience Store,Bengaluru,South,26-06-2025,2025,6,Sports,Running Shoes,CUST20707,Returning,Female,59,4,2527.37,0,10109.48,8007.85,2101.63,3.9,265,Debit Card,Completed,Physical Store,0
TXN112263,Store_6,Convenience Store,Trichy,South,03-09-2025,2025,9,Clothing,Shirt,CUST13505,Returning,Male,65,1,1533.99,5,1457.29,965.87,491.42,3.9,431,UPI,Returned,Physical Store,0
TXN112264,Store_4,Department Store,Hyderabad,South,05-12-2024,2024,12,Grocery,Rice,CUST17757,Returning,Male,40,5,897.87,5,4264.89,3474.7,790.19,4.5,348,Cash,Completed,Physical Store,0
TXN112265,Store_3,Department Store,Salem,South,06-05-2025,2025,5,Beauty,Soap,CUST16138,New,Male,53,3,97.16,10,262.32,226.04,36.28,4.7,139,Credit Card,Completed,Physical Store,1
TXN112266,Store_1,Supermarket,Salem,South,13-08-2024,2024,8,Beauty,Shampoo,CUST21888,Returning,Male,44,1,591.69,10,532.52,456.38,76.14,4.3,6,Debit Card,Completed,Physical Store,0
TXN112267,Store_12,Department Store,Pune,West,09-05-2024,2024,5,Grocery,Coffee,CUST20847,Returning,Male,65,2,354.71,0,709.41,574.03,135.38,3.2,341,UPI,Completed,Physical Store,0
TXN112268,Store_6,Convenience Store,Hyderabad,South,17-04-2024,2024,4,Grocery,Snacks,CUST16639,Returning,Male,58,1,180.93,0,180.93,133.31,47.62,4.1,451,Credit Card,Completed,Physical Store,0
TXN112269,Store_20,Department Store,Mumbai,West,02-11-2024,2024,11,Beauty,Moisturizer,CUST24260,New,Male,48,3,723.4,0,2170.19,1424.26,745.93,5,224,UPI,Completed,Physical Store,0
TXN112270,Store_3,Convenience Store,Mumbai,West,22-05-2024,2024,5,Clothing,Shoes,CUST14789,Returning,Female,22,1,2907.36,0,2907.36,2346.1,561.26,4.2,156,Cash,Completed,Physical Store,0
TXN112271,Store_19,Supermarket,Bengaluru,South,16-04-2024,2024,4,Electronics,Tablet,CUST16646,Returning,Male,36,1,17206.39,5,16346.07,12783.88,3562.19,4.1,51,UPI,Completed,Physical Store,0
TXN112272,Store_20,Department Store,Mumbai,West,09-01-2024,2024,1,Electronics,Speaker,CUST10692,Returning,Male,34,2,2286.04,10,4114.87,3075.09,1039.78,3.9,233,Credit Card,Completed,Physical Store,0
TXN112273,Store_14,Convenience Store,Trichy,South,21-03-2024,2024,3,Home,Cookware,CUST22799,Returning,Female,29,2,1637.83,5,3111.87,2479.01,632.86,3.7,258,Cash,Completed,Physical Store,0
TXN112274,Store_1,Convenience Store,Mumbai,West,09-01-2024,2024,1,Clothing,Jacket,CUST19879,Returning,Male,32,4,2743.85,15,9329.1,8678.89,650.21,4.3,443,Debit Card,Completed,Physical Store,0
TXN112275,Store_20,Convenience Store,Pune,West,21-02-2025,2025,2,Sports,Running Shoes,CUST21523,New,Male,32,4,2883.51,0,11534.05,8317.14,3216.91,3.3,121,UPI,Completed,Physical Store,0
TXN112276,Store_9,Convenience Store,Coimbatore,South,21-02-2025,2025,2,Home,Cookware,CUST21126,Returning,Female,55,1,1835.2,0,1835.2,1413.01,422.19,3,200,Cash,Completed,Physical Store,0
TXN112277,Store_17,Department Store,Delhi,North,06-12-2025,2025,12,Beauty,Shampoo,CUST18617,Returning,Female,51,2,570.29,0,1140.58,708.38,432.2,3.5,444,Cash,Completed,Physical Store,1
TXN112278,Store_11,Supermarket,Madurai,South,04-10-2025,2025,10,Sports,Football,CUST14396,New,Male,51,1,1282.58,0,1282.58,966.5,316.08,4.9,412,UPI,Completed,Physical Store,0
TXN112279,Store_17,Supermarket,Salem,South,20-10-2025,2025,10,Grocery,Biscuits,CUST14503,New,Male,38,3,126.37,10,341.21,251.89,89.32,4,26,UPI,Completed,Physical Store,0
TXN112280,Store_6,Supermarket,Mumbai,West,14-12-2025,2025,12,Sports,Cricket Bat,CUST17381,Returning,Female,61,2,2328.55,0,4657.09,3619.55,1037.54,3.6,457,UPI,Completed,Physical Store,0
TXN112281,Store_1,Supermarket,Madurai,South,08-03-2024,2024,3,Electronics,Headphones,CUST18022,New,Female,43,2,2324.3,10,4183.75,3086.29,1097.46,3.3,71,Cash,Completed,Physical Store,0
TXN112282,Store_17,Department Store,Delhi,North,22-05-2024,2024,5,Home,Storage Box,CUST24985,Returning,Male,40,1,602.96,20,482.36,432.16,50.2,3.7,409,UPI,Completed,Physical Store,0
TXN112283,Store_4,Department Store,Pune,West,26-03-2024,2024,3,Clothing,T-Shirt,CUST22248,Returning,Female,42,1,724.18,0,724.18,508.39,215.79,5,459,UPI,Completed,Physical Store,0
TXN112284,Store_5,Supermarket,Pune,West,24-08-2025,2025,8,Beauty,Moisturizer,CUST18977,Returning,Female,56,2,680.85,20,1089.36,930.42,158.94,3.6,261,Credit Card,Completed,Physical Store,0
TXN112285,Store_8,Department Store,Bengaluru,South,15-07-2024,2024,7,Sports,Running Shoes,CUST24331,New,Male,28,2,2826.14,0,5652.29,3976.57,1675.72,3.9,118,Debit Card,Completed,Physical Store,0
TXN112286,Store_17,Department Store,Coimbatore,South,14-05-2024,2024,5,Home,Cleaning Kit,CUST22237,Returning,Female,29,1,450.88,5,428.34,341.74,86.6,3.7,354,Cash,Completed,Physical Store,0
TXN112287,Store_4,Supermarket,Salem,South,07-09-2024,2024,9,Beauty,Face Wash,CUST24403,New,Female,26,1,422.97,10,380.67,335.63,45.04,4.3,305,UPI,Completed,Physical Store,0
TXN112288,Store_2,Supermarket,Coimbatore,South,17-06-2024,2024,6,Electronics,Smartwatch,CUST23600,Returning,Female,36,1,4820.3,10,4338.27,3695.54,642.73,4,378,Cash,Completed,Physical Store,0
TXN112289,Store_16,Convenience Store,Delhi,North,09-03-2024,2024,3,Beauty,Face Wash,CUST11468,New,Male,41,1,454.83,10,409.35,313.51,95.84,4.2,265,UPI,Returned,Physical Store,0
TXN112290,Store_15,Convenience Store,Delhi,North,05-06-2025,2025,6,Home,Cleaning Kit,CUST12821,New,Male,36,1,490.62,10,441.55,325.84,115.71,4.7,197,UPI,Completed,Physical Store,0
TXN112291,Store_17,Supermarket,Coimbatore,South,26-06-2024,2024,6,Beauty,Shampoo,CUST18323,New,Male,22,4,573.2,0,2292.8,1666.68,626.12,4.6,191,UPI,Completed,Physical Store,0
TXN112292,Store_4,Supermarket,Madurai,South,13-12-2025,2025,12,Sports,Running Shoes,CUST23063,New,Male,43,1,2572.58,5,2443.95,1626.28,817.67,4.4,427,Credit Card,Completed,Physical Store,1
TXN112293,Store_2,Department Store,Trichy,South,16-05-2025,2025,5,Grocery,Biscuits,CUST13733,New,Male,40,5,112.93,0,564.67,459.76,104.91,4.1,381,Credit Card,Completed,Physical Store,0
TXN112294,Store_6,Department Store,Mumbai,West,19-05-2024,2024,5,Clothing,Jeans,CUST11251,Returning,Female,42,2,1924.11,5,3655.81,2659.15,996.66,3.8,291,Cash,Completed,Physical Store,0
TXN112295,Store_6,Supermarket,Madurai,South,02-06-2025,2025,6,Grocery,Cooking Oil,CUST19158,Returning,Male,37,3,191.47,0,574.4,374.11,200.29,4.3,491,UPI,Completed,Physical Store,0
TXN112296,Store_18,Department Store,Pune,West,06-07-2025,2025,7,Beauty,Perfume,CUST17329,New,Female,43,1,1916.42,15,1628.96,1510.19,118.77,5,258,Cash,Completed,Physical Store,0
TXN112297,Store_19,Convenience Store,Chennai,South,29-09-2024,2024,9,Home,Storage Box,CUST24022,Returning,Female,42,4,599.92,10,2159.73,1821.18,338.55,3.9,336,Cash,Completed,Physical Store,0
TXN112298,Store_15,Convenience Store,Salem,South,09-11-2024,2024,11,Clothing,Jacket,CUST18267,Returning,Female,18,1,2566,5,2437.7,1655.78,781.92,3.5,74,Debit Card,Completed,Physical Store,1
TXN112299,Store_10,Convenience Store,Trichy,South,07-08-2025,2025,8,Clothing,Shirt,CUST20293,New,Male,44,3,1518.71,0,4556.12,3100.61,1455.51,3.2,265,UPI,Cancelled,Physical Store,0
TXN112300,Store_7,Department Store,Mumbai,West,10-05-2024,2024,5,Home,Cleaning Kit,CUST19377,Returning,Female,55,2,450.59,5,856.13,567.69,288.44,3.7,224,UPI,Completed,Physical Store,0
TXN112301,Store_17,Department Store,Hyderabad,South,12-05-2024,2024,5,Sports,Badminton Racket,CUST10219,New,Male,28,1,1590.39,15,1351.83,1082.16,269.67,3.8,330,Credit Card,Completed,Physical Store,0
TXN112302,Store_2,Department Store,Chennai,South,31-07-2024,2024,7,Electronics,Smartwatch,CUST11056,Returning,Male,38,1,4271.1,0,4271.1,3348.23,922.87,3.6,313,Cash,Completed,Physical Store,0
TXN112303,Store_16,Convenience Store,Coimbatore,South,09-10-2025,2025,10,Clothing,Shirt,CUST20734,New,Female,51,2,1289.28,5,2449.63,1789.31,660.32,4.2,429,Debit Card,Completed,Physical Store,0
TXN112304,Store_6,Supermarket,Pune,West,14-12-2024,2024,12,Beauty,Shampoo,CUST14212,Returning,Female,24,1,528.45,5,502.03,387.56,114.47,3.7,16,UPI,Completed,Physical Store,0
TXN112305,Store_10,Supermarket,Pune,West,03-04-2024,2024,4,Beauty,Moisturizer,CUST19205,Returning,Male,44,2,688.99,0,1377.98,955.17,422.81,3.3,322,UPI,Returned,Physical Store,0
TXN112306,Store_11,Supermarket,Chennai,South,06-04-2025,2025,4,Clothing,Shoes,CUST11371,Returning,Female,18,1,2884.36,5,2740.14,2065.87,674.27,3.7,439,UPI,Completed,Physical Store,0
TXN112307,Store_15,Convenience Store,Bengaluru,South,05-06-2025,2025,6,Beauty,Face Wash,CUST23323,Returning,Female,38,3,411.73,10,1111.66,899.8,211.86,3.9,456,UPI,Completed,Physical Store,0
TXN112308,Store_9,Department Store,Mumbai,West,04-06-2025,2025,6,Electronics,Smartphone,CUST10221,New,Female,44,1,24215.89,15,20583.51,19048.01,1535.5,3.6,289,Credit Card,Completed,Physical Store,0
TXN112309,Store_1,Department Store,Delhi,North,30-09-2024,2024,9,Grocery,Rice,CUST23862,Returning,Female,23,2,874.64,20,1399.42,1387.69,11.73,4.4,28,Credit Card,Completed,Physical Store,0
TXN112310,Store_2,Convenience Store,Madurai,South,12-07-2024,2024,7,Beauty,Face Wash,CUST16420,Returning,Male,35,2,467.42,5,888.1,723.44,164.66,3.3,202,UPI,Cancelled,Physical Store,0
TXN112311,Store_16,Convenience Store,Hyderabad,South,25-07-2024,2024,7,Grocery,Biscuits,CUST21095,Returning,Male,64,2,131.82,10,237.27,201.06,36.21,3.9,65,UPI,Completed,Physical Store,0
TXN112312,Store_2,Convenience Store,Trichy,South,22-04-2024,2024,4,Electronics,Smartwatch,CUST21297,Returning,Male,56,3,4649.48,0,13948.43,10864.62,3083.81,3.9,110,UPI,Completed,Physical Store,0
TXN112313,Store_19,Department Store,Trichy,South,22-12-2025,2025,12,Grocery,Coffee,CUST22933,Returning,Male,38,1,352.06,15,299.25,264.87,34.38,3.6,142,UPI,Completed,Physical Store,0
TXN112314,Store_1,Supermarket,Pune,West,17-01-2025,2025,1,Sports,Football,CUST18517,Returning,Female,52,4,1216.86,5,4624.06,3517.56,1106.5,3.4,296,Debit Card,Completed,Physical Store,0
TXN112315,Store_19,Supermarket,Pune,West,04-01-2025,2025,1,Grocery,Rice,CUST21095,New,Male,23,1,919.34,15,781.44,609.35,172.09,3.1,189,Credit Card,Completed,Physical Store,0
TXN112316,Store_13,Convenience Store,Hyderabad,South,10-06-2024,2024,6,Beauty,Shampoo,CUST20834,New,Male,53,2,549.47,5,1043.99,806.38,237.61,3.8,329,UPI,Completed,Physical Store,0
TXN112317,Store_6,Convenience Store,Pune,West,21-08-2024,2024,8,Beauty,Shampoo,CUST14881,Returning,Male,50,2,591.44,10,1064.6,755.94,308.66,3.8,211,UPI,Returned,Physical Store,0
TXN112318,Store_10,Department Store,Hyderabad,South,07-04-2025,2025,4,Home,Chair,CUST12246,Returning,Female,48,1,2873.61,5,2729.93,2268.27,461.66,3.4,379,Credit Card,Completed,Physical Store,0
TXN112319,Store_9,Department Store,Bengaluru,South,16-07-2025,2025,7,Electronics,Smartwatch,CUST13692,Returning,Male,26,2,4289.87,10,7721.77,5726.5,1995.27,4.1,359,UPI,Completed,Physical Store,0
TXN112320,Store_18,Supermarket,Pune,West,22-03-2025,2025,3,Clothing,Jacket,CUST17054,New,Male,60,1,2308.69,5,2193.25,1878.43,314.82,4.2,373,UPI,Completed,Physical Store,0
TXN112321,Store_6,Supermarket,Madurai,South,24-10-2024,2024,10,Home,Cleaning Kit,CUST19178,New,Female,61,2,495.72,5,941.87,700.56,241.31,4.7,354,UPI,Completed,Physical Store,0
TXN112322,Store_13,Convenience Store,Bengaluru,South,01-01-2025,2025,1,Electronics,Speaker,CUST15010,Returning,Male,20,2,2398.48,0,4796.95,3736.37,1060.58,3.9,335,UPI,Completed,Physical Store,0
TXN112323,Store_7,Supermarket,Bengaluru,South,18-11-2024,2024,11,Home,Storage Box,CUST23160,Returning,Male,46,3,667.97,5,1903.72,1462.51,441.21,4,192,Credit Card,Completed,Physical Store,0
TXN112324,Store_7,Department Store,Chennai,South,03-04-2025,2025,4,Grocery,Rice,CUST21518,Returning,Female,42,1,903.25,5,858.08,582.98,275.1,3.4,461,Debit Card,Completed,Physical Store,0
TXN112325,Store_3,Department Store,Pune,West,03-06-2025,2025,6,Sports,Running Shoes,CUST12751,New,Female,45,1,3049.16,10,2744.24,2491.2,253.04,3.8,372,UPI,Completed,Physical Store,0
TXN112326,Store_15,Convenience Store,Pune,West,26-08-2024,2024,8,Beauty,Moisturizer,CUST17823,New,Male,56,2,638.29,0,1276.59,793.36,483.23,4.9,172,Debit Card,Completed,Physical Store,0
TXN112327,Store_2,Convenience Store,Hyderabad,South,08-02-2024,2024,2,Grocery,Coffee,CUST20528,New,Female,53,1,375.57,5,356.79,244.55,112.24,2.5,9,Cash,Completed,Physical Store,0
TXN112328,Store_17,Convenience Store,Hyderabad,South,09-09-2024,2024,9,Home,Chair,CUST23709,Returning,Female,38,2,2908.83,5,5526.78,4445.53,1081.25,3.6,21,Credit Card,Completed,Physical Store,0
TXN112329,Store_19,Supermarket,Bengaluru,South,18-05-2025,2025,5,Grocery,Rice,CUST23705,Returning,Female,47,1,919.49,20,735.59,751.42,-15.83,3.3,378,Cash,Completed,Physical Store,0
TXN112330,Store_3,Department Store,Bengaluru,South,26-05-2024,2024,5,Sports,Yoga Mat,CUST24042,New,Male,20,1,833.99,0,833.99,596.59,237.4,3.9,178,Cash,Completed,Physical Store,0
TXN112331,Store_16,Department Store,Pune,West,03-12-2024,2024,12,Sports,Football,CUST10355,New,Male,27,1,1156.46,5,1098.64,774.08,324.56,3.8,140,UPI,Completed,Physical Store,0
TXN112332,Store_13,Convenience Store,Mumbai,West,23-10-2024,2024,10,Grocery,Biscuits,CUST17013,New,Female,61,5,115.46,0,577.29,469.79,107.5,3.7,437,Cash,Completed,Physical Store,1
TXN112333,Store_12,Department Store,Chennai,South,29-06-2024,2024,6,Home,Bedsheet,CUST23430,Returning,Male,65,1,1302.38,5,1237.26,853.57,383.69,4.1,90,Cash,Completed,Physical Store,0
TXN112334,Store_17,Convenience Store,Madurai,South,23-11-2024,2024,11,Electronics,Smartwatch,CUST16985,Returning,Male,47,1,4834.39,0,4834.39,3037.04,1797.35,3.6,333,UPI,Completed,Physical Store,0
TXN112335,Store_3,Convenience Store,Mumbai,West,06-07-2024,2024,7,Home,Bedsheet,CUST15396,Returning,Male,56,3,1184.64,15,3020.84,2832.63,188.21,3.8,491,Cash,Completed,Physical Store,0
TXN112336,Store_8,Department Store,Salem,South,27-02-2025,2025,2,Home,Cleaning Kit,CUST22599,New,Female,53,1,521.73,0,521.73,357.9,163.83,4.2,61,UPI,Completed,Physical Store,0
TXN112337,Store_15,Department Store,Mumbai,West,15-08-2024,2024,8,Home,Cookware,CUST22675,New,Male,40,1,1880.53,5,1786.5,1495.97,290.53,3.5,137,UPI,Cancelled,Physical Store,0
